2024-10-11 15:00:46,656 - ERROR: Error occurred at 2024-10-11 15:00:46 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-10-27 15:12:06,903 - ERROR: Error occurred at 2024-10-27 15:12:06 - TCP IP: 10.68.110.179, Port: 2402, Run: 1, METERID: MET0140. Error: TimeoutError: timed out
2024-10-27 15:14:33,380 - ERROR: Error occurred at 2024-10-27 15:14:33 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-10-27 15:26:40,273 - ERROR: Error occurred at 2024-10-27 15:26:40 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-10-27 15:26:55,346 - ERROR: Error occurred at 2024-10-27 15:26:55 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-10-27 15:34:54,057 - ERROR: Error occurred at 2024-10-27 15:34:54 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-10-27 15:43:19,557 - ERROR: Error occurred at 2024-10-27 15:43:19 - TCP IP: 10.68.110.77, Port: 2404, Run: 2, METERID: MET0760. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdff!
2024-10-28 15:00:44,879 - ERROR: Error occurred at 2024-10-28 15:00:44 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-10-28 15:14:48,846 - ERROR: Error occurred at 2024-10-28 15:14:48 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-10-28 15:26:51,335 - ERROR: Error occurred at 2024-10-28 15:26:51 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-10-28 15:27:06,414 - ERROR: Error occurred at 2024-10-28 15:27:06 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-10-28 15:35:01,697 - ERROR: Error occurred at 2024-10-28 15:35:01 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-10-28 15:43:23,962 - ERROR: Error occurred at 2024-10-28 15:43:23 - TCP IP: 10.68.110.77, Port: 2404, Run: 2, METERID: MET0760. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdff!
2024-10-28 15:43:48,354 - ERROR: Error occurred at 2024-10-28 15:43:48 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: TimeoutError: timed out
2024-10-28 15:44:12,142 - ERROR: Error occurred at 2024-10-28 15:44:12 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: TimeoutError: timed out
2024-10-28 15:44:33,869 - ERROR: Error occurred at 2024-10-28 15:44:33 - TCP IP: 10.68.111.7, Port: 4004, Run: 4, METERID: MET0146. Error: ValueError: invalid literal for int() with base 16: ''
2024-10-28 15:51:44,058 - ERROR: Error occurred at 2024-10-28 15:51:44 - TCP IP: 10.68.111.180, Port: 2404, Run: 2, METERID: MET0463. Error: ValueError: invalid literal for int() with base 16: ''
2024-10-29 15:00:45,753 - ERROR: Error occurred at 2024-10-29 15:00:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-10-29 15:14:43,385 - ERROR: Error occurred at 2024-10-29 15:14:43 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-10-29 15:26:52,208 - ERROR: Error occurred at 2024-10-29 15:26:52 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-10-29 15:27:07,289 - ERROR: Error occurred at 2024-10-29 15:27:07 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-10-29 15:35:02,407 - ERROR: Error occurred at 2024-10-29 15:35:02 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-10-29 15:43:24,370 - ERROR: Error occurred at 2024-10-29 15:43:24 - TCP IP: 10.68.110.77, Port: 2404, Run: 2, METERID: MET0760. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device ffff!
2024-10-29 15:44:11,229 - ERROR: Error occurred at 2024-10-29 15:44:11 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: TimeoutError: timed out
2024-10-30 15:00:46,378 - ERROR: Error occurred at 2024-10-30 15:00:46 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-10-30 15:14:53,340 - ERROR: Error occurred at 2024-10-30 15:14:53 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-10-30 15:26:56,008 - ERROR: Error occurred at 2024-10-30 15:26:55 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-10-30 15:27:11,096 - ERROR: Error occurred at 2024-10-30 15:27:11 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-10-30 15:30:06,494 - ERROR: Error occurred at 2024-10-30 15:30:06 - TCP IP: 10.68.111.91, Port: 2402, Run: 1, METERID: MET0640. Error: TimeoutError: timed out
2024-10-30 15:30:21,584 - ERROR: Error occurred at 2024-10-30 15:30:21 - TCP IP: 10.68.111.91, Port: 2404, Run: 2, METERID: MET0640. Error: TimeoutError: timed out
2024-10-30 15:33:15,052 - ERROR: Error occurred at 2024-10-30 15:33:15 - TCP IP: 10.68.111.209, Port: 2402, Run: 1, METERID: MET0735. Error: TimeoutError: timed out
2024-10-30 15:33:30,133 - ERROR: Error occurred at 2024-10-30 15:33:30 - TCP IP: 10.68.111.209, Port: 2404, Run: 2, METERID: MET0735. Error: TimeoutError: timed out
2024-10-30 15:34:25,856 - ERROR: Error occurred at 2024-10-30 15:34:25 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-10-30 15:41:55,547 - ERROR: Error occurred at 2024-10-30 15:41:55 - TCP IP: 10.72.191.241, Port: 4001, Run: 1, METERID: MET0599. Error: TimeoutError: timed out
2024-10-30 15:42:55,322 - ERROR: Error occurred at 2024-10-30 15:42:55 - TCP IP: 10.68.110.77, Port: 2404, Run: 2, METERID: MET0760. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device ffff!
2024-10-30 15:43:00,842 - ERROR: Error occurred at 2024-10-30 15:43:00 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-10-30 15:43:15,935 - ERROR: Error occurred at 2024-10-30 15:43:15 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: TimeoutError: timed out
2024-10-30 15:43:56,668 - ERROR: Error occurred at 2024-10-30 15:43:56 - TCP IP: 10.68.111.7, Port: 4004, Run: 4, METERID: MET0146. Error: TimeoutError: timed out
2024-10-31 15:00:47,005 - ERROR: Error occurred at 2024-10-31 15:00:46 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-10-31 15:03:37,219 - ERROR: Error occurred at 2024-10-31 15:03:37 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdf3b63f800000f91c01030867239d55008a00c8f0e6!
2024-10-31 15:14:24,388 - ERROR: Error occurred at 2024-10-31 15:14:24 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-10-31 15:26:29,037 - ERROR: Error occurred at 2024-10-31 15:26:29 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-10-31 15:26:44,213 - ERROR: Error occurred at 2024-10-31 15:26:44 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-10-31 15:33:08,202 - ERROR: Error occurred at 2024-10-31 15:33:08 - TCP IP: 10.68.111.209, Port: 2402, Run: 1, METERID: MET0735. Error: TimeoutError: timed out
2024-10-31 15:33:23,291 - ERROR: Error occurred at 2024-10-31 15:33:23 - TCP IP: 10.68.111.209, Port: 2404, Run: 2, METERID: MET0735. Error: TimeoutError: timed out
2024-10-31 15:34:18,725 - ERROR: Error occurred at 2024-10-31 15:34:18 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-10-31 15:43:06,334 - ERROR: Error occurred at 2024-10-31 15:43:06 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-10-31 15:43:34,337 - ERROR: Error occurred at 2024-10-31 15:43:34 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: TimeoutError: timed out
2024-11-01 15:00:46,744 - ERROR: Error occurred at 2024-11-01 15:00:46 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-11-01 15:05:56,385 - ERROR: Error occurred at 2024-11-01 15:05:56 - TCP IP: 10.68.111.241, Port: 2402, Run: 1, METERID: MET0370. Error: TimeoutError: timed out
2024-11-01 15:14:40,892 - ERROR: Error occurred at 2024-11-01 15:14:40 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-11-01 15:26:44,378 - ERROR: Error occurred at 2024-11-01 15:26:44 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-11-01 15:26:59,459 - ERROR: Error occurred at 2024-11-01 15:26:59 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-11-01 15:35:05,388 - ERROR: Error occurred at 2024-11-01 15:35:05 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: TimeoutError: timed out
2024-11-01 15:35:20,469 - ERROR: Error occurred at 2024-11-01 15:35:20 - TCP IP: 10.68.111.72, Port: 2404, Run: 2, METERID: MET0315. Error: TimeoutError: timed out
2024-11-01 15:43:47,769 - ERROR: Error occurred at 2024-11-01 15:43:47 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-02 15:00:45,492 - ERROR: Error occurred at 2024-11-02 15:00:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-11-02 15:14:40,383 - ERROR: Error occurred at 2024-11-02 15:14:40 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-11-02 15:26:45,287 - ERROR: Error occurred at 2024-11-02 15:26:45 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-11-02 15:27:00,376 - ERROR: Error occurred at 2024-11-02 15:27:00 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-11-02 15:34:56,551 - ERROR: Error occurred at 2024-11-02 15:34:56 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-02 15:43:47,266 - ERROR: Error occurred at 2024-11-02 15:43:47 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-02 15:44:46,722 - ERROR: Error occurred at 2024-11-02 15:44:46 - TCP IP: 10.68.111.7, Port: 4004, Run: 4, METERID: MET0146. Error: TimeoutError: timed out
2024-11-02 15:51:29,932 - ERROR: Error occurred at 2024-11-02 15:51:29 - TCP IP: 10.68.111.180, Port: 2402, Run: 1, METERID: MET0463. Error: ValueError: invalid literal for int() with base 16: ''
2024-11-03 15:00:45,598 - ERROR: Error occurred at 2024-11-03 15:00:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-11-03 15:14:45,066 - ERROR: Error occurred at 2024-11-03 15:14:45 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-11-03 15:17:35,676 - ERROR: Error occurred at 2024-11-03 15:17:35 - TCP IP: 10.68.111.187, Port: 2402, Run: 1, METERID: MET0637. Error: TimeoutError: timed out
2024-11-03 15:26:39,169 - ERROR: Error occurred at 2024-11-03 15:26:39 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-11-03 15:26:54,248 - ERROR: Error occurred at 2024-11-03 15:26:54 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-11-03 15:34:51,502 - ERROR: Error occurred at 2024-11-03 15:34:51 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-03 15:43:51,665 - ERROR: Error occurred at 2024-11-03 15:43:51 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: TimeoutError: timed out
2024-11-03 15:44:06,763 - ERROR: Error occurred at 2024-11-03 15:44:06 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: TimeoutError: timed out
2024-11-03 15:44:21,842 - ERROR: Error occurred at 2024-11-03 15:44:21 - TCP IP: 10.68.111.7, Port: 4004, Run: 4, METERID: MET0146. Error: TimeoutError: timed out
2024-11-04 15:00:46,328 - ERROR: Error occurred at 2024-11-04 15:00:46 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-11-04 15:14:43,429 - ERROR: Error occurred at 2024-11-04 15:14:43 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-11-04 15:26:49,670 - ERROR: Error occurred at 2024-11-04 15:26:49 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-11-04 15:27:04,760 - ERROR: Error occurred at 2024-11-04 15:27:04 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-11-04 15:35:00,042 - ERROR: Error occurred at 2024-11-04 15:35:00 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-04 15:44:03,540 - ERROR: Error occurred at 2024-11-04 15:44:03 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: TimeoutError: timed out
2024-11-04 15:44:18,635 - ERROR: Error occurred at 2024-11-04 15:44:18 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: TimeoutError: timed out
2024-11-04 15:44:33,721 - ERROR: Error occurred at 2024-11-04 15:44:33 - TCP IP: 10.68.111.7, Port: 4004, Run: 4, METERID: MET0146. Error: TimeoutError: timed out
2024-11-05 15:00:45,183 - ERROR: Error occurred at 2024-11-05 15:00:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-11-05 15:03:05,142 - ERROR: Error occurred at 2024-11-05 15:03:05 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-05 15:03:09,147 - ERROR: Error occurred at 2024-11-05 15:03:09 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-05 15:13:56,820 - ERROR: Error occurred at 2024-11-05 15:13:56 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-11-05 15:26:00,625 - ERROR: Error occurred at 2024-11-05 15:26:00 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-11-05 15:26:15,705 - ERROR: Error occurred at 2024-11-05 15:26:15 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-11-05 15:28:36,168 - ERROR: Error occurred at 2024-11-05 15:28:36 - TCP IP: 10.68.110.121, Port: 2402, Run: 1, METERID: MET0762. Error: TimeoutError: timed out
2024-11-05 15:34:18,695 - ERROR: Error occurred at 2024-11-05 15:34:18 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-05 15:43:20,901 - ERROR: Error occurred at 2024-11-05 15:43:20 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: TimeoutError: timed out
2024-11-05 15:43:35,990 - ERROR: Error occurred at 2024-11-05 15:43:35 - TCP IP: 10.68.111.7, Port: 4003, Run: 3, METERID: MET0146. Error: TimeoutError: timed out
2024-11-05 15:43:51,079 - ERROR: Error occurred at 2024-11-05 15:43:51 - TCP IP: 10.68.111.7, Port: 4004, Run: 4, METERID: MET0146. Error: TimeoutError: timed out
2024-11-05 15:44:06,254 - ERROR: Error occurred at 2024-11-05 15:44:06 - TCP IP: 10.68.111.173, Port: 2402, Run: 1, METERID: MET0678. Error: TimeoutError: timed out
2024-11-05 15:48:27,743 - ERROR: Error occurred at 2024-11-05 15:48:27 - TCP IP: 10.68.111.201, Port: 2404, Run: 2, METERID: MET0302. Error: TimeoutError: timed out
2024-11-06 15:00:45,700 - ERROR: Error occurred at 2024-11-06 15:00:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-11-06 15:03:05,238 - ERROR: Error occurred at 2024-11-06 15:03:05 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-06 15:03:09,241 - ERROR: Error occurred at 2024-11-06 15:03:09 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-06 15:13:58,437 - ERROR: Error occurred at 2024-11-06 15:13:58 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-11-06 15:23:01,081 - ERROR: Error occurred at 2024-11-06 15:23:01 - TCP IP: 10.72.191.238, Port: 4001, Run: 1, METERID: MET0550. Error: TimeoutError: timed out
2024-11-06 15:25:57,597 - ERROR: Error occurred at 2024-11-06 15:25:57 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-11-06 15:26:12,707 - ERROR: Error occurred at 2024-11-06 15:26:12 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-11-06 15:33:12,534 - ERROR: Error occurred at 2024-11-06 15:33:12 - TCP IP: 10.68.111.209, Port: 2404, Run: 2, METERID: MET0735. Error: TimeoutError: timed out
2024-11-06 15:34:07,957 - ERROR: Error occurred at 2024-11-06 15:34:07 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-06 15:42:59,438 - ERROR: Error occurred at 2024-11-06 15:42:59 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-06 15:44:30,395 - ERROR: Error occurred at 2024-11-06 15:44:30 - TCP IP: 10.68.111.174, Port: 2402, Run: 1, METERID: MET0390. Error: TimeoutError: timed out
2024-11-07 15:00:24,912 - ERROR: Error occurred at 2024-11-07 15:00:24 - TCP IP: 10.68.110.215, Port: 2402, Run: 1, METERID: MET0388. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-11-07 15:00:40,008 - ERROR: Error occurred at 2024-11-07 15:00:39 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-11-07 15:03:00,360 - ERROR: Error occurred at 2024-11-07 15:03:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-07 15:03:04,369 - ERROR: Error occurred at 2024-11-07 15:03:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-11-07 15:04:51,386 - ERROR: Error occurred at 2024-11-07 15:04:51 - TCP IP: 10.72.191.250, Port: 2402, Run: 1, METERID: MET0564. Error: ValueError: invalid literal for int() with base 16: ''
2024-11-07 15:13:01,408 - ERROR: Error occurred at 2024-11-07 15:13:01 - TCP IP: 10.68.111.210, Port: 2402, Run: 1, METERID: MET0307. Error: TimeoutError: timed out
